date,data_class,data_field_display_name,data_field,county_name,full_fips,unit,uer_id,utility_display_name,value,number_of_accounts,humidity%,temp (°C),speed (m/s),W/m²
2023-04-08,electricity,DER_FW_Other,ny_der_28,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_NM/Onsite,ny_der_27,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_CDG,ny_der_26,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_All,ny_der_25,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_RC,ny_der_23,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_All,ny_der_31,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_TOTALS_RNM,ny_der_6,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_CDG,ny_der_8,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_All,ny_der_19,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_RC,ny_der_23,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_RNM,ny_der_24,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_All,ny_der_25,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_CDG,ny_der_26,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_NM/Onsite,ny_der_9,Livingston,36051,MW,5,National Grid,2.33,250,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_NM/Onsite,ny_der_27,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,ICAP Capacity Tag (C),11_ny_policy_support,Madison,36053,MW,5,National Grid,2.35,2723,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_Other,ny_der_28,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_TOTALS_All,ny_der_1,Madison,36053,MW,5,National Grid,53.83,382,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_RC,ny_der_29,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_Other,ny_der_10,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_RC,ny_der_11,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_RNM,ny_der_12,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_CDG,ny_der_14,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_Other,ny_der_16,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_RC,ny_der_17,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_RNM,ny_der_18,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_NM/Onsite,ny_der_21,Livingston,36051,MW,6,NYSEG,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_NM/Onsite,ny_der_39,Monroe,36055,MW,5,National Grid,0.03,4,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_All,ny_der_37,Monroe,36055,MW,5,National Grid,0.03,4,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_RNM,ny_der_36,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_All,ny_der_43,Livingston,36051,MW,9,RG&E,0.01,1,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_Other,ny_der_34,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_RC,ny_der_35,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_RNM,ny_der_36,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_TOTALS_Other,ny_der_4,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_Other,ny_der_40,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_RC,ny_der_41,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_NM/Onsite,ny_der_45,Livingston,36051,MW,9,RG&E,0.01,1,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_RNM,ny_der_42,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_CDG,ny_der_44,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_NM/Onsite,ny_der_45,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_Other,ny_der_46,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_RC,ny_der_47,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_RNM,ny_der_48,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_RC,ny_der_29,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_Other,ny_der_28,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_All,ny_der_43,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_Other,ny_der_10,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_RC,ny_der_11,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_RNM,ny_der_12,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_RC,ny_der_17,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_Other,ny_der_16,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_CDG,ny_der_14,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_Other,ny_der_10,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_All,ny_der_43,Monroe,36055,MW,9,RG&E,0.6,8,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_CDG,ny_der_20,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_NM/Onsite,ny_der_21,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_Other,ny_der_22,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_RC,ny_der_23,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_RNM,ny_der_24,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_RNM,ny_der_18,Madison,36053,MW,5,National Grid,0.01,2,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_All,ny_der_25,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_RNM,ny_der_18,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_NM/Onsite,ny_der_39,Madison,36053,MW,5,National Grid,0.02,2,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_RC,ny_der_17,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_Other,ny_der_16,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_CDG,ny_der_14,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_NM/Onsite,ny_der_27,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_CDG,ny_der_26,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_All,ny_der_25,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_CDG,ny_der_26,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_RC,ny_der_47,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_Other,ny_der_46,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_CDG,ny_der_44,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_RNM,ny_der_42,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_RC,ny_der_41,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_NM/Onsite,ny_der_33,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_Other,ny_der_40,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_TOTALS_Other,ny_der_4,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_TOTALS_RC,ny_der_5,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_Other,ny_der_34,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_TOTALS_RNM,ny_der_6,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_All,ny_der_13,Monroe,36055,MW,9,RG&E,0.02,2,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_NM/Onsite,ny_der_15,Monroe,36055,MW,9,RG&E,0.02,2,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Non-Residential Consumption (C+I),5_nat_consumption,Livingston,36051,Therms,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,Non-Residential Consumption (C+I),2_nat_consumption,Livingston,36051,MWh,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_RC,ny_der_35,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_All,ny_der_19,Madison,36053,MW,5,National Grid,0.01,3,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_CDG,ny_der_32,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_RNM,ny_der_18,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_RNM,ny_der_48,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_RNM,ny_der_30,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_RNM,ny_der_24,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_RC,ny_der_23,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_Other,ny_der_22,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_NM/Onsite,ny_der_27,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_Other,ny_der_28,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_CDG,ny_der_20,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_NM/Onsite,ny_der_39,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_CDG,ny_der_38,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_All,ny_der_37,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_RC,ny_der_29,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_RNM,ny_der_36,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_RC,ny_der_35,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_Other,ny_der_34,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_NM/Onsite,ny_der_33,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_CDG,ny_der_32,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_All,ny_der_31,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_RNM,ny_der_30,Livingston,36051,MW,9,RG&E,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_All,ny_der_31,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_Other,ny_der_22,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_All,ny_der_19,Livingston,36051,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_CDG,ny_der_26,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_CDG,ny_der_20,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,Industrial Consumption (I),9_nat_consumption,Madison,36053,MWh,6,NYSEG,0.0,1,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Residential Consumption (R),4_nat_consumption,Monroe,36055,Therms,9,RG&E,0.0,221026,63.74,1.6,1.61,6.21
2023-04-08,electricity,Commercial Consumption (C),8_nat_consumption,Madison,36053,MWh,6,NYSEG,0.0,753,63.74,1.6,1.61,6.21
2023-04-08,electricity,ICAP Capacity Tag (R),1_ny_policy_support,Madison,36053,MW,5,National Grid,4.65,21620,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_TOTALS_Other,ny_der_4,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_CDG,ny_der_38,Monroe,36055,MW,9,RG&E,4.0,1,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Residential Consumption (R),4_nat_consumption,Livingston,36051,Therms,6,NYSEG,383745.3,3777,63.74,1.6,1.61,6.21
2023-04-08,electricity,ICAP Capacity Tag (R),1_ny_policy_support,Monroe,36055,MW,9,RG&E,389430.9,0,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Residential Consumption (R),4_nat_consumption,Madison,36053,Therms,5,National Grid,391702.0,12439,63.74,1.6,1.61,6.21
2023-04-08,electricity,Total Consumption (T),3_nat_consumption,Monroe,36055,MWh,9,RG&E,405518.74,264304,63.74,1.6,1.61,6.21
2023-04-08,electricity,Residential Consumption (R),1_nat_consumption,Monroe,36055,MWh,9,RG&E,142652.06,236172,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_CDG,ny_der_38,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,CCA Opt-Out Eligible Load,10_ny_policy_support,Madison,36053,Therms,5,National Grid,429884.0,11960,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_RNM,ny_der_36,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_RC,ny_der_35,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_Other,ny_der_34,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_NM/Onsite,ny_der_33,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_NM/Onsite,ny_der_15,Madison,36053,MW,6,NYSEG,0.03,4,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_TOTALS_NM/Onsite,ny_der_3,Monroe,36055,MW,5,National Grid,3.58,356,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_CDG,ny_der_32,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FC_All,ny_der_31,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_RNM,ny_der_30,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_RC,ny_der_29,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_Other,ny_der_28,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_All,ny_der_13,Madison,36053,MW,6,NYSEG,0.03,4,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_Other,ny_der_40,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_RC,ny_der_41,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_TOTALS_All,ny_der_1,Monroe,36055,MW,9,RG&E,87.07,1691,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Commercial Consumption (C),10_nat_consumption,Livingston,36051,Therms,9,RG&E,0.0,1308,63.74,1.6,1.61,6.21
2023-04-08,electricity,Industrial Consumption (I),9_nat_consumption,Livingston,36051,MWh,9,RG&E,0.0,170,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Residential Consumption (R),4_nat_consumption,Monroe,36055,Therms,4,National Fuel Gas NY,130980.0,1217,63.74,1.6,1.61,6.21
2023-04-08,electricity,Commercial Consumption (C),8_nat_consumption,Livingston,36051,MWh,9,RG&E,0.0,580,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_All,ny_der_13,Livingston,36051,MW,5,National Grid,0.06,8,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Total Consumption (T),6_nat_consumption,Monroe,36055,Therms,4,National Fuel Gas NY,230362.0,1339,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_NM/Onsite,ny_der_45,Madison,36053,MW,6,NYSEG,0.01,1,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_All,ny_der_43,Madison,36053,MW,6,NYSEG,0.01,1,63.74,1.6,1.61,6.21
2023-04-08,electricity,Industrial Consumption (I),9_nat_consumption,Monroe,36055,MWh,9,RG&E,247482.78,7334,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_All,ny_der_7,Livingston,36051,MW,5,National Grid,29.47,267,63.74,1.6,1.61,6.21
2023-04-08,electricity,ICAP Capacity Tag (R),1_ny_policy_support,Monroe,36055,MW,5,National Grid,4.82,19505,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_NM/Onsite,ny_der_15,Livingston,36051,MW,5,National Grid,0.06,8,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_NM/Onsite,ny_der_27,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Total Consumption (T),6_nat_consumption,Madison,36053,Therms,6,NYSEG,179265.0,368,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_NM/Onsite,ny_der_15,Livingston,36051,MW,9,RG&E,0.02,1,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_All,ny_der_37,Monroe,36055,MW,9,RG&E,4.77,34,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_TOTALS_All,ny_der_1,Livingston,36051,MW,5,National Grid,29.57,279,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_All,ny_der_13,Livingston,36051,MW,9,RG&E,0.02,1,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Total Consumption (T),6_nat_consumption,Monroe,36055,Therms,9,RG&E,0.0,249736,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_RNM,ny_der_48,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_RC,ny_der_47,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_Other,ny_der_46,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_OTHER_CDG,ny_der_44,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_RNM,ny_der_42,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Commercial Consumption (C),10_nat_consumption,Madison,36053,Therms,5,National Grid,321148.0,1054,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Non-Residential Consumption (C+I),5_nat_consumption,Madison,36053,Therms,5,National Grid,321726.0,1059,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_ESS_NM/Onsite,ny_der_39,Madison,36053,MW,6,NYSEG,0.01,1,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Industrial Consumption (I),11_nat_consumption,Livingston,36051,Therms,9,RG&E,0.0,17,63.74,1.6,1.61,6.21
2023-04-08,electricity,ICAP Capacity Tag (T),6_ny_policy_support,Livingston,36051,MW,5,National Grid,6.04,16702,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_HYDRO_RNM,ny_der_24,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_RNM,ny_der_12,Madison,36053,MW,5,National Grid,3.33,8,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Industrial Consumption (I),11_nat_consumption,Monroe,36055,Therms,9,RG&E,10400000.0,396,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_All,ny_der_7,Madison,36053,MW,5,National Grid,41.24,364,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_All,ny_der_13,Livingston,36051,MW,6,NYSEG,0.02,2,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_NM/Onsite,ny_der_9,Monroe,36055,MW,5,National Grid,3.28,348,63.74,1.6,1.61,6.21
2023-04-08,electricity,ICAP Capacity Tag (C+I),13_ny_policy_support,Madison,36053,MW,5,National Grid,3.26,2744,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Residential Consumption (R),4_nat_consumption,Livingston,36051,Therms,4,National Fuel Gas NY,101023.0,838,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Non-Residential Consumption (C+I),5_nat_consumption,Monroe,36055,Therms,4,National Fuel Gas NY,99382.0,122,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_TOTALS_NM/Onsite,ny_der_3,Madison,36053,MW,5,National Grid,3.18,352,63.74,1.6,1.61,6.21
2023-04-08,electricity,ICAP Capacity Tag (R),1_ny_policy_support,Livingston,36051,MW,5,National Grid,3.18,14546,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_TOTALS_CDG,ny_der_2,Monroe,36055,MW,9,RG&E,46.42,16,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_CDG,ny_der_8,Monroe,36055,MW,9,RG&E,46.42,15,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_All,ny_der_7,Monroe,36055,MW,9,RG&E,86.1,1647,63.74,1.6,1.61,6.21
2023-04-08,electricity,ICAP Capacity Tag (C+I),13_ny_policy_support,Monroe,36055,MW,5,National Grid,3.14,2302,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Total Consumption (T),6_nat_consumption,Livingston,36051,Therms,4,National Fuel Gas NY,160416.0,925,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_Other,ny_der_10,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,ICAP Capacity Tag (I),12_ny_policy_support,Livingston,36051,MW,5,National Grid,1.27,34,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_CDG,ny_der_14,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_Other,ny_der_16,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_PV_NM/Onsite,ny_der_9,Madison,36053,MW,5,National Grid,3.11,341,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_TOTALS_CDG,ny_der_2,Madison,36053,MW,5,National Grid,47.04,17,63.74,1.6,1.61,6.21
2023-04-08,electricity,ICAP Capacity Tag (C),11_ny_policy_support,Livingston,36051,MW,6,NYSEG,437.3,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_WIND_RC,ny_der_17,Madison,36053,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
2023-04-08,electricity,ICAP Capacity Tag (C),11_ny_policy_support,Livingston,36051,MW,5,National Grid,1.59,2122,63.74,1.6,1.61,6.21
2023-04-08,natural_gas,Commercial Consumption (C),10_nat_consumption,Monroe,36055,Therms,9,RG&E,18300000.0,28314,63.74,1.6,1.61,6.21
2023-04-08,electricity,DER_FW_All,ny_der_25,Monroe,36055,MW,5,National Grid,0.0,0,63.74,1.6,1.61,6.21
